typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","656436478.276",,"656436478.276","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","913748625.543",,"913748625.543","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","84","Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","126581212.782",,"126581212.782","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","59216645.929",,"59216645.929","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2156153834.397",,"2156153834.397","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6360919818.664",,"6360919818.664","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","288725993.681",,"288725993.681","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1946768873.214",,"1946768873.214","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","37959995.822",,"37959995.822","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","82388505.172",,"82388505.172","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1106734424.038",,"1106734424.038","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1098661157.853",,"1098661157.853","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H6","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","143056324.938",,"143056324.938","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","55651893.034",,"55651893.034","4","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","15340491.269",,"15340491.269","4","false","true",
"C","A","20230101","2023","52","2023","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","3010333046.358",,"3010333046.358","4","false","true",
"C","A","20230101","2023","52","2023","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","26850681.783",,"26850681.783","4","false","true",
"C","A","20230101","2023","52","2023","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","96327669.255",,"96327669.255","0","false","true",
"C","A","20230101","2023","52","2023","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2668579199.706",,"2668579199.706","4","false","true",
"C","A","20230101","2023","52","2023","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","220294709.607",,"220294709.607","0","false","true",
"C","A","20230101","2023","52","2023","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","10617980206.4",,"10617980206.4","0","false","true",
"C","A","20230101","2023","52","2023","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7102210.452",,"7102210.452","4","false","true",
"C","A","20230101","2023","52","2023","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","169441554.301",,"169441554.301","4","false","true",
"C","A","20230101","2023","52","2023","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","23465169.541",,"23465169.541","0","false","true",
"C","A","20230101","2023","52","2023","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H6","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","613793034.351",,"613793034.351","4","false","true",
"C","A","20230101","2023","52","2023","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","9554134.029",,"9554134.029","0","false","true",
"C","A","20230101","2023","52","2023","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","29","Organic chemicals","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1787468.279",,"1787468.279","4","false","true",
"C","A","20230101","2023","52","2023","702","SGP","Singapore","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","20974570.496",,"20974570.496","0","false","true",
"C","A","20230101","2023","52","2023","702","SGP","Singapore","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","58851452.428",,"58851452.428","0","false","true",
"C","A","20230101","2023","52","2023","702","SGP","Singapore","M","Import","608","PHL","Philippines","0","W00","World","H6","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","14524053.077",,"14524053.077","0","false","true",
"C","A","20230101","2023","52","2023","702","SGP","Singapore","M","Import","699","IND","India","0","W00","World","H6","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","54006125.542",,"54006125.542","0","false","true",
"C","A","20230101","2023","52","2023","702","SGP","Singapore","M","Import","704","VNM","Viet Nam","0","W00","World","H6","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7469843.332",,"7469843.332","0","false","true",
"C","A","20230101","2023","52","2023","702","SGP","Singapore","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","36991917.195",,"36991917.195","0","false","true",
