Nomenclature,ReporterISO3,ProductCode,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeFlowCode,TradeValue in 1000 USD
H6,SGP,56,Singapore,JPN,Japan,2023,Export,6,616.397
H6,SGP,56,Singapore,JPN,Japan,2023,Import,5,4702.81
H6,SGP,56,Singapore,KOR,"Korea, Rep.",2022,Export,6,661.645
H6,SGP,56,Singapore,KOR,"Korea, Rep.",2022,Import,5,15686.922
H6,SGP,56,Singapore,KOR,"Korea, Rep.",2023,Export,6,1721.312
H6,SGP,56,Singapore,KOR,"Korea, Rep.",2023,Import,5,9970.637
H6,SGP,56,Singapore,MYS,Malaysia,2022,Export,6,4755.172
H6,SGP,56,Singapore,MYS,Malaysia,2022,Import,5,12680.544
H6,SGP,56,Singapore,MYS,Malaysia,2023,Export,6,4038.732
H6,SGP,56,Singapore,MYS,Malaysia,2023,Import,5,10487.338
H6,SGP,56,Singapore,SAU,Saudi Arabia,2022,Export,6,3.44
H6,SGP,56,Singapore,SAU,Saudi Arabia,2022,Import,5,0.31
H6,SGP,56,Singapore,SAU,Saudi Arabia,2023,Export,6,55.549
H6,SGP,56,Singapore,SAU,Saudi Arabia,2023,Import,5,15.616
H6,SGP,56,Singapore,THA,Thailand,2022,Export,6,978.722
H6,SGP,56,Singapore,THA,Thailand,2022,Import,5,6764.654
H6,SGP,56,Singapore,THA,Thailand,2023,Export,6,841.922
H6,SGP,56,Singapore,THA,Thailand,2023,Import,5,7535.934
H6,SGP,56,Singapore,USA,United States,2022,Export,6,466.969
H6,SGP,56,Singapore,USA,United States,2022,Import,5,16005.607
H6,SGP,56,Singapore,USA,United States,2023,Export,6,1672.287
H6,SGP,56,Singapore,USA,United States,2023,Import,5,13156.641
H6,SGP,57,Singapore,CHN,China,2022,Export,6,53.684
H6,SGP,57,Singapore,CHN,China,2022,Import,5,25281.628
H6,SGP,57,Singapore,CHN,China,2023,Export,6,165.212
H6,SGP,57,Singapore,CHN,China,2023,Import,5,25860.784
H6,SGP,57,Singapore,HKG,"Hong Kong, China",2022,Export,6,172.501
H6,SGP,57,Singapore,HKG,"Hong Kong, China",2022,Import,5,75.579
H6,SGP,57,Singapore,HKG,"Hong Kong, China",2023,Export,6,208.427
H6,SGP,57,Singapore,HKG,"Hong Kong, China",2023,Import,5,1736.22
H6,SGP,57,Singapore,IDN,Indonesia,2022,Export,6,2878.43
H6,SGP,57,Singapore,IDN,Indonesia,2022,Import,5,245.838
H6,SGP,57,Singapore,IDN,Indonesia,2023,Export,6,3238.811
H6,SGP,57,Singapore,IDN,Indonesia,2023,Import,5,189.487
H6,SGP,57,Singapore,JPN,Japan,2022,Export,6,238.234
H6,SGP,57,Singapore,JPN,Japan,2022,Import,5,239.216
H6,SGP,57,Singapore,JPN,Japan,2023,Export,6,258.593
H6,SGP,57,Singapore,JPN,Japan,2023,Import,5,194.564
H6,SGP,57,Singapore,KOR,"Korea, Rep.",2022,Export,6,70.264
H6,SGP,57,Singapore,KOR,"Korea, Rep.",2022,Import,5,264.258
H6,SGP,57,Singapore,KOR,"Korea, Rep.",2023,Export,6,55.74
H6,SGP,57,Singapore,KOR,"Korea, Rep.",2023,Import,5,105.627
H6,SGP,57,Singapore,MYS,Malaysia,2022,Export,6,1041.868
H6,SGP,57,Singapore,MYS,Malaysia,2022,Import,5,1832.441
H6,SGP,57,Singapore,MYS,Malaysia,2023,Export,6,1383.533
H6,SGP,57,Singapore,MYS,Malaysia,2023,Import,5,1485.61
H6,SGP,57,Singapore,SAU,Saudi Arabia,2022,Export,6,77.643
H6,SGP,57,Singapore,SAU,Saudi Arabia,2022,Import,5,10.742
H6,SGP,57,Singapore,SAU,Saudi Arabia,2023,Export,6,198.896
H6,SGP,57,Singapore,SAU,Saudi Arabia,2023,Import,5,19.281
H6,SGP,57,Singapore,THA,Thailand,2022,Export,6,163.3
H6,SGP,57,Singapore,THA,Thailand,2022,Import,5,5289.892
H6,SGP,57,Singapore,THA,Thailand,2023,Export,6,205.555
H6,SGP,57,Singapore,THA,Thailand,2023,Import,5,2241.698
H6,SGP,57,Singapore,USA,United States,2022,Export,6,27.16
H6,SGP,57,Singapore,USA,United States,2022,Import,5,1667.984
H6,SGP,57,Singapore,USA,United States,2023,Export,6,409.781
H6,SGP,57,Singapore,USA,United States,2023,Import,5,2154.992
H6,SGP,58,Singapore,CHN,China,2022,Export,6,742.747
H6,SGP,58,Singapore,CHN,China,2022,Import,5,8544.115
H6,SGP,58,Singapore,CHN,China,2023,Export,6,957.785
H6,SGP,58,Singapore,CHN,China,2023,Import,5,12484.243
H6,SGP,58,Singapore,HKG,"Hong Kong, China",2022,Export,6,333.05
H6,SGP,58,Singapore,HKG,"Hong Kong, China",2022,Import,5,1073.565
H6,SGP,58,Singapore,HKG,"Hong Kong, China",2023,Export,6,515.925
H6,SGP,58,Singapore,HKG,"Hong Kong, China",2023,Import,5,582.927
H6,SGP,58,Singapore,IDN,Indonesia,2022,Export,6,6239.274
H6,SGP,58,Singapore,IDN,Indonesia,2022,Import,5,243.915
H6,SGP,58,Singapore,IDN,Indonesia,2023,Export,6,6545.601
H6,SGP,58,Singapore,IDN,Indonesia,2023,Import,5,335.668
H6,SGP,58,Singapore,JPN,Japan,2022,Export,6,537.235
H6,SGP,58,Singapore,JPN,Japan,2022,Import,5,495.491
H6,SGP,58,Singapore,JPN,Japan,2023,Export,6,955.454
H6,SGP,58,Singapore,JPN,Japan,2023,Import,5,473.992
H6,SGP,58,Singapore,KOR,"Korea, Rep.",2022,Export,6,340.553
H6,SGP,58,Singapore,KOR,"Korea, Rep.",2022,Import,5,903.724
H6,SGP,58,Singapore,KOR,"Korea, Rep.",2023,Export,6,377.211
H6,SGP,58,Singapore,KOR,"Korea, Rep.",2023,Import,5,984.426
H6,SGP,58,Singapore,MYS,Malaysia,2022,Export,6,2729.402
H6,SGP,58,Singapore,MYS,Malaysia,2022,Import,5,4363.608
H6,SGP,58,Singapore,MYS,Malaysia,2023,Export,6,2667.123
H6,SGP,58,Singapore,MYS,Malaysia,2023,Import,5,2940.419
H6,SGP,58,Singapore,SAU,Saudi Arabia,2022,Export,6,9.774
H6,SGP,58,Singapore,SAU,Saudi Arabia,2023,Export,6,13.483
H6,SGP,58,Singapore,THA,Thailand,2022,Export,6,633.851
H6,SGP,58,Singapore,THA,Thailand,2022,Import,5,117.62
H6,SGP,58,Singapore,THA,Thailand,2023,Export,6,1297.795
H6,SGP,58,Singapore,THA,Thailand,2023,Import,5,130.762
H6,SGP,58,Singapore,USA,United States,2022,Export,6,156.201
H6,SGP,58,Singapore,USA,United States,2022,Import,5,4594.535
H6,SGP,58,Singapore,USA,United States,2023,Export,6,245.718
H6,SGP,58,Singapore,USA,United States,2023,Import,5,30162.583
H6,SGP,59,Singapore,CHN,China,2022,Export,6,7141.75
H6,SGP,59,Singapore,CHN,China,2022,Import,5,23277.579
H6,SGP,59,Singapore,CHN,China,2023,Export,6,7229.086
H6,SGP,59,Singapore,CHN,China,2023,Import,5,25107.491
H6,SGP,59,Singapore,HKG,"Hong Kong, China",2022,Export,6,1032.878
H6,SGP,59,Singapore,HKG,"Hong Kong, China",2022,Import,5,236.214
H6,SGP,59,Singapore,HKG,"Hong Kong, China",2023,Export,6,1586.672
H6,SGP,59,Singapore,HKG,"Hong Kong, China",2023,Import,5,326.602
H6,SGP,59,Singapore,IDN,Indonesia,2022,Export,6,29876.644
H6,SGP,59,Singapore,IDN,Indonesia,2022,Import,5,1639.971
H6,SGP,59,Singapore,IDN,Indonesia,2023,Export,6,36397.072
H6,SGP,59,Singapore,IDN,Indonesia,2023,Import,5,1471.796
H6,SGP,59,Singapore,JPN,Japan,2022,Export,6,819.445
H6,SGP,59,Singapore,JPN,Japan,2022,Import,5,20881.58
H6,SGP,59,Singapore,JPN,Japan,2023,Export,6,1267.064
H6,SGP,59,Singapore,JPN,Japan,2023,Import,5,9902.347
H6,SGP,59,Singapore,KOR,"Korea, Rep.",2022,Export,6,458.074
H6,SGP,59,Singapore,KOR,"Korea, Rep.",2022,Import,5,5662.092
H6,SGP,59,Singapore,KOR,"Korea, Rep.",2023,Export,6,653.283
H6,SGP,59,Singapore,KOR,"Korea, Rep.",2023,Import,5,4077.25
H6,SGP,59,Singapore,MYS,Malaysia,2022,Export,6,12360.313
H6,SGP,59,Singapore,MYS,Malaysia,2022,Import,5,10565.526
H6,SGP,59,Singapore,MYS,Malaysia,2023,Export,6,10948.685
H6,SGP,59,Singapore,MYS,Malaysia,2023,Import,5,9035.513
H6,SGP,59,Singapore,SAU,Saudi Arabia,2022,Export,6,17.644
H6,SGP,59,Singapore,SAU,Saudi Arabia,2022,Import,5,13.298
H6,SGP,59,Singapore,SAU,Saudi Arabia,2023,Export,6,128.96
H6,SGP,59,Singapore,SAU,Saudi Arabia,2023,Import,5,54.378
H6,SGP,59,Singapore,THA,Thailand,2022,Export,6,6813.057
H6,SGP,59,Singapore,THA,Thailand,2022,Import,5,2951.716
H6,SGP,59,Singapore,THA,Thailand,2023,Export,6,5953.383
H6,SGP,59,Singapore,THA,Thailand,2023,Import,5,4144.93
H6,SGP,59,Singapore,USA,United States,2022,Export,6,7019.258
H6,SGP,59,Singapore,USA,United States,2022,Import,5,19882.58
H6,SGP,59,Singapore,USA,United States,2023,Export,6,6111.839
H6,SGP,59,Singapore,USA,United States,2023,Import,5,8664.837
H6,SGP,60,Singapore,CHN,China,2022,Export,6,77.357
H6,SGP,60,Singapore,CHN,China,2022,Import,5,18187.784
H6,SGP,60,Singapore,CHN,China,2023,Export,6,39.841
H6,SGP,60,Singapore,CHN,China,2023,Import,5,10869.626
H6,SGP,60,Singapore,HKG,"Hong Kong, China",2022,Export,6,4.074
H6,SGP,60,Singapore,HKG,"Hong Kong, China",2022,Import,5,1503.617
H6,SGP,60,Singapore,HKG,"Hong Kong, China",2023,Export,6,17.948
H6,SGP,60,Singapore,HKG,"Hong Kong, China",2023,Import,5,659.129
H6,SGP,60,Singapore,IDN,Indonesia,2022,Export,6,68389.466
H6,SGP,60,Singapore,IDN,Indonesia,2022,Import,5,1937.287
H6,SGP,60,Singapore,IDN,Indonesia,2023,Export,6,34121.969
H6,SGP,60,Singapore,IDN,Indonesia,2023,Import,5,1969.353
H6,SGP,60,Singapore,JPN,Japan,2022,Export,6,3.186
H6,SGP,60,Singapore,JPN,Japan,2022,Import,5,134.196
H6,SGP,60,Singapore,JPN,Japan,2023,Export,6,30.71
H6,SGP,60,Singapore,JPN,Japan,2023,Import,5,234.258
H6,SGP,60,Singapore,KOR,"Korea, Rep.",2022,Export,6,38.418
H6,SGP,60,Singapore,KOR,"Korea, Rep.",2022,Import,5,3201.573
H6,SGP,60,Singapore,KOR,"Korea, Rep.",2023,Export,6,5.891
H6,SGP,60,Singapore,KOR,"Korea, Rep.",2023,Import,5,2310.434
H6,SGP,60,Singapore,MYS,Malaysia,2022,Export,6,1447.958
H6,SGP,60,Singapore,MYS,Malaysia,2022,Import,5,45651.858
H6,SGP,60,Singapore,MYS,Malaysia,2023,Export,6,769.5
H6,SGP,60,Singapore,MYS,Malaysia,2023,Import,5,61889.979
H6,SGP,60,Singapore,THA,Thailand,2022,Export,6,189.004
H6,SGP,60,Singapore,THA,Thailand,2022,Import,5,188.353
H6,SGP,60,Singapore,THA,Thailand,2023,Export,6,22.624
H6,SGP,60,Singapore,THA,Thailand,2023,Import,5,164.181
H6,SGP,60,Singapore,USA,United States,2022,Export,6,78.899
H6,SGP,60,Singapore,USA,United States,2022,Import,5,387.912
H6,SGP,60,Singapore,USA,United States,2023,Export,6,4.629
H6,SGP,60,Singapore,USA,United States,2023,Import,5,365.312
H6,SGP,61,Singapore,CHN,China,2022,Export,6,13145.449
H6,SGP,61,Singapore,CHN,China,2022,Import,5,343645.212
H6,SGP,61,Singapore,CHN,China,2023,Export,6,11668.339
H6,SGP,61,Singapore,CHN,China,2023,Import,5,340469.873
H6,SGP,61,Singapore,HKG,"Hong Kong, China",2022,Export,6,28358.692
H6,SGP,61,Singapore,HKG,"Hong Kong, China",2022,Import,5,7443.453
H6,SGP,61,Singapore,HKG,"Hong Kong, China",2023,Export,6,30820.359
H6,SGP,61,Singapore,HKG,"Hong Kong, China",2023,Import,5,8955.84
H6,SGP,61,Singapore,IDN,Indonesia,2022,Export,6,86555.227
H6,SGP,61,Singapore,IDN,Indonesia,2022,Import,5,174834.225
H6,SGP,61,Singapore,IDN,Indonesia,2023,Export,6,108701.156
H6,SGP,61,Singapore,IDN,Indonesia,2023,Import,5,103434.407
H6,SGP,61,Singapore,JPN,Japan,2022,Export,6,51934.628
H6,SGP,61,Singapore,JPN,Japan,2022,Import,5,12876.228
H6,SGP,61,Singapore,JPN,Japan,2023,Export,6,59463.488
H6,SGP,61,Singapore,JPN,Japan,2023,Import,5,14079.525
H6,SGP,61,Singapore,KOR,"Korea, Rep.",2022,Export,6,12325.033
H6,SGP,61,Singapore,KOR,"Korea, Rep.",2022,Import,5,7791.61
H6,SGP,61,Singapore,KOR,"Korea, Rep.",2023,Export,6,11834.389
H6,SGP,61,Singapore,KOR,"Korea, Rep.",2023,Import,5,9603.004
H6,SGP,61,Singapore,MYS,Malaysia,2022,Export,6,62672.133
H6,SGP,61,Singapore,MYS,Malaysia,2022,Import,5,63458.329
H6,SGP,61,Singapore,MYS,Malaysia,2023,Export,6,60651.373
H6,SGP,61,Singapore,MYS,Malaysia,2023,Import,5,49245.534
H6,SGP,61,Singapore,SAU,Saudi Arabia,2022,Export,6,1472.4
H6,SGP,61,Singapore,SAU,Saudi Arabia,2022,Import,5,3.012
H6,SGP,61,Singapore,SAU,Saudi Arabia,2023,Export,6,8129.481
H6,SGP,61,Singapore,SAU,Saudi Arabia,2023,Import,5,6.479
H6,SGP,61,Singapore,THA,Thailand,2022,Export,6,23163.804
H6,SGP,61,Singapore,THA,Thailand,2022,Import,5,19693.173
H6,SGP,61,Singapore,THA,Thailand,2023,Export,6,54083.904
H6,SGP,61,Singapore,THA,Thailand,2023,Import,5,29155.544
H6,SGP,61,Singapore,USA,United States,2022,Export,6,107340.931
H6,SGP,61,Singapore,USA,United States,2022,Import,5,16590.795
H6,SGP,61,Singapore,USA,United States,2023,Export,6,55417.252
H6,SGP,61,Singapore,USA,United States,2023,Import,5,19573.913
H6,SGP,62,Singapore,CHN,China,2022,Export,6,6237.46
H6,SGP,62,Singapore,CHN,China,2022,Import,5,280257.942
H6,SGP,62,Singapore,CHN,China,2023,Export,6,6526.289
H6,SGP,62,Singapore,CHN,China,2023,Import,5,251727.196
H6,SGP,62,Singapore,HKG,"Hong Kong, China",2022,Export,6,22791.991
H6,SGP,62,Singapore,HKG,"Hong Kong, China",2022,Import,5,6859.979
H6,SGP,62,Singapore,HKG,"Hong Kong, China",2023,Export,6,27384.226
H6,SGP,62,Singapore,HKG,"Hong Kong, China",2023,Import,5,6912.944
H6,SGP,62,Singapore,IDN,Indonesia,2022,Export,6,51577.433
H6,SGP,62,Singapore,IDN,Indonesia,2022,Import,5,44101.236
H6,SGP,62,Singapore,IDN,Indonesia,2023,Export,6,53302.241
H6,SGP,62,Singapore,IDN,Indonesia,2023,Import,5,36548.218
H6,SGP,62,Singapore,JPN,Japan,2022,Export,6,94552.4
H6,SGP,62,Singapore,JPN,Japan,2022,Import,5,9077.761
H6,SGP,62,Singapore,JPN,Japan,2023,Export,6,116948.136
H6,SGP,62,Singapore,JPN,Japan,2023,Import,5,10867.37
H6,SGP,62,Singapore,KOR,"Korea, Rep.",2022,Export,6,10377.572
H6,SGP,62,Singapore,KOR,"Korea, Rep.",2022,Import,5,3193.564
H6,SGP,62,Singapore,KOR,"Korea, Rep.",2023,Export,6,7162.203
H6,SGP,62,Singapore,KOR,"Korea, Rep.",2023,Import,5,5392.931
H6,SGP,62,Singapore,MYS,Malaysia,2022,Export,6,103744.869
H6,SGP,62,Singapore,MYS,Malaysia,2022,Import,5,33028.367
H6,SGP,62,Singapore,MYS,Malaysia,2023,Export,6,101722.346
H6,SGP,62,Singapore,MYS,Malaysia,2023,Import,5,71463.435
H6,SGP,62,Singapore,SAU,Saudi Arabia,2022,Export,6,1742.291
H6,SGP,62,Singapore,SAU,Saudi Arabia,2022,Import,5,20.747
H6,SGP,62,Singapore,SAU,Saudi Arabia,2023,Export,6,9414.162
H6,SGP,62,Singapore,SAU,Saudi Arabia,2023,Import,5,21.05
H6,SGP,62,Singapore,THA,Thailand,2022,Export,6,29680.562
H6,SGP,62,Singapore,THA,Thailand,2022,Import,5,11380.827
H6,SGP,62,Singapore,THA,Thailand,2023,Export,6,41854.621
H6,SGP,62,Singapore,THA,Thailand,2023,Import,5,9690.438
H6,SGP,62,Singapore,USA,United States,2022,Export,6,6946.46
H6,SGP,62,Singapore,USA,United States,2022,Import,5,10669.109
H6,SGP,62,Singapore,USA,United States,2023,Export,6,5587.444
H6,SGP,62,Singapore,USA,United States,2023,Import,5,16044.877
H6,SGP,63,Singapore,CHN,China,2022,Export,6,10918.526
H6,SGP,63,Singapore,CHN,China,2022,Import,5,142185.232
H6,SGP,63,Singapore,CHN,China,2023,Export,6,16876.897
H6,SGP,63,Singapore,CHN,China,2023,Import,5,118294.04
H6,SGP,63,Singapore,HKG,"Hong Kong, China",2022,Export,6,23507.489
H6,SGP,63,Singapore,HKG,"Hong Kong, China",2022,Import,5,2394.057
H6,SGP,63,Singapore,HKG,"Hong Kong, China",2023,Export,6,5581.427
H6,SGP,63,Singapore,HKG,"Hong Kong, China",2023,Import,5,1152.733
H6,SGP,63,Singapore,IDN,Indonesia,2022,Export,6,18398.175
H6,SGP,63,Singapore,IDN,Indonesia,2022,Import,5,4198.739
H6,SGP,63,Singapore,IDN,Indonesia,2023,Export,6,20606.537
H6,SGP,63,Singapore,IDN,Indonesia,2023,Import,5,3018.591
H6,SGP,63,Singapore,JPN,Japan,2022,Export,6,17567.634
H6,SGP,63,Singapore,JPN,Japan,2022,Import,5,5030.922
H6,SGP,63,Singapore,JPN,Japan,2023,Export,6,12292.783
H6,SGP,63,Singapore,JPN,Japan,2023,Import,5,4832.253
H6,SGP,63,Singapore,KOR,"Korea, Rep.",2022,Export,6,5371.961
H6,SGP,63,Singapore,KOR,"Korea, Rep.",2022,Import,5,8478.773
H6,SGP,63,Singapore,KOR,"Korea, Rep.",2023,Export,6,4317.024
H6,SGP,63,Singapore,KOR,"Korea, Rep.",2023,Import,5,5485.08
H6,SGP,63,Singapore,MYS,Malaysia,2022,Export,6,25030.075
H6,SGP,63,Singapore,MYS,Malaysia,2022,Import,5,16985.485
H6,SGP,63,Singapore,MYS,Malaysia,2023,Export,6,14265.773
H6,SGP,63,Singapore,MYS,Malaysia,2023,Import,5,17386.135
H6,SGP,63,Singapore,SAU,Saudi Arabia,2022,Export,6,717.935
H6,SGP,63,Singapore,SAU,Saudi Arabia,2022,Import,5,1.394
H6,SGP,63,Singapore,SAU,Saudi Arabia,2023,Export,6,361.964
H6,SGP,63,Singapore,SAU,Saudi Arabia,2023,Import,5,0.789
H6,SGP,63,Singapore,THA,Thailand,2022,Export,6,11337.999
H6,SGP,63,Singapore,THA,Thailand,2022,Import,5,2293.612
H6,SGP,63,Singapore,THA,Thailand,2023,Export,6,6805.402
H6,SGP,63,Singapore,THA,Thailand,2023,Import,5,1837.148
H6,SGP,63,Singapore,USA,United States,2022,Export,6,4506.274
H6,SGP,63,Singapore,USA,United States,2022,Import,5,29959.534
H6,SGP,63,Singapore,USA,United States,2023,Export,6,4836.648
H6,SGP,63,Singapore,USA,United States,2023,Import,5,29403.113
H6,SGP,64,Singapore,CHN,China,2022,Export,6,4572.251
H6,SGP,64,Singapore,CHN,China,2022,Import,5,295867.608
H6,SGP,64,Singapore,CHN,China,2023,Export,6,3583.041
H6,SGP,64,Singapore,CHN,China,2023,Import,5,257422.214
H6,SGP,64,Singapore,HKG,"Hong Kong, China",2022,Export,6,26410.344
H6,SGP,64,Singapore,HKG,"Hong Kong, China",2022,Import,5,6531.949
H6,SGP,64,Singapore,HKG,"Hong Kong, China",2023,Export,6,18578.813
H6,SGP,64,Singapore,HKG,"Hong Kong, China",2023,Import,5,4990.784
H6,SGP,64,Singapore,IDN,Indonesia,2022,Export,6,65942.444
H6,SGP,64,Singapore,IDN,Indonesia,2022,Import,5,54207.893
H6,SGP,64,Singapore,IDN,Indonesia,2023,Export,6,72877.523
H6,SGP,64,Singapore,IDN,Indonesia,2023,Import,5,65996.279
H6,SGP,64,Singapore,JPN,Japan,2022,Export,6,71063.775
H6,SGP,64,Singapore,JPN,Japan,2022,Import,5,3468.051
H6,SGP,64,Singapore,JPN,Japan,2023,Export,6,76665.345
H6,SGP,64,Singapore,JPN,Japan,2023,Import,5,4863.43
H6,SGP,64,Singapore,KOR,"Korea, Rep.",2022,Export,6,7071.377
H6,SGP,64,Singapore,KOR,"Korea, Rep.",2022,Import,5,1357.877
H6,SGP,64,Singapore,KOR,"Korea, Rep.",2023,Export,6,9292.846
H6,SGP,64,Singapore,KOR,"Korea, Rep.",2023,Import,5,1705.638
H6,SGP,64,Singapore,MYS,Malaysia,2022,Export,6,118946.029
H6,SGP,64,Singapore,MYS,Malaysia,2022,Import,5,18750.039
H6,SGP,64,Singapore,MYS,Malaysia,2023,Export,6,128070.939
H6,SGP,64,Singapore,MYS,Malaysia,2023,Import,5,23561.707
H6,SGP,64,Singapore,SAU,Saudi Arabia,2022,Export,6,1218.205
H6,SGP,64,Singapore,SAU,Saudi Arabia,2022,Import,5,10.644
H6,SGP,64,Singapore,SAU,Saudi Arabia,2023,Export,6,2040.009
H6,SGP,64,Singapore,SAU,Saudi Arabia,2023,Import,5,4.796
H6,SGP,64,Singapore,THA,Thailand,2022,Export,6,59724.138
H6,SGP,64,Singapore,THA,Thailand,2022,Import,5,3490.816
H6,SGP,64,Singapore,THA,Thailand,2023,Export,6,73422.701
H6,SGP,64,Singapore,THA,Thailand,2023,Import,5,5936.878
H6,SGP,64,Singapore,USA,United States,2022,Export,6,29333.313
H6,SGP,64,Singapore,USA,United States,2022,Import,5,12903.127
H6,SGP,64,Singapore,USA,United States,2023,Export,6,23433.477
H6,SGP,64,Singapore,USA,United States,2023,Import,5,17079.075
H6,SGP,65,Singapore,CHN,China,2022,Export,6,1101.979
H6,SGP,65,Singapore,CHN,China,2022,Import,5,28681.13
H6,SGP,65,Singapore,CHN,China,2023,Export,6,645.294
H6,SGP,65,Singapore,CHN,China,2023,Import,5,23775.763
H6,SGP,65,Singapore,HKG,"Hong Kong, China",2022,Export,6,2237.326
H6,SGP,65,Singapore,HKG,"Hong Kong, China",2022,Import,5,507.871
H6,SGP,65,Singapore,HKG,"Hong Kong, China",2023,Export,6,1037.954
H6,SGP,65,Singapore,HKG,"Hong Kong, China",2023,Import,5,511.574
H6,SGP,65,Singapore,IDN,Indonesia,2022,Export,6,6188.2
H6,SGP,65,Singapore,IDN,Indonesia,2022,Import,5,2436.669
H6,SGP,65,Singapore,IDN,Indonesia,2023,Export,6,7105.449
H6,SGP,65,Singapore,IDN,Indonesia,2023,Import,5,1766.618
H6,SGP,65,Singapore,JPN,Japan,2022,Export,6,7626.22
H6,SGP,65,Singapore,JPN,Japan,2022,Import,5,2243.267
H6,SGP,65,Singapore,JPN,Japan,2023,Export,6,9072.233
H6,SGP,65,Singapore,JPN,Japan,2023,Import,5,2359.129
H6,SGP,65,Singapore,KOR,"Korea, Rep.",2022,Export,6,1135.702
H6,SGP,65,Singapore,KOR,"Korea, Rep.",2022,Import,5,662.934
H6,SGP,65,Singapore,KOR,"Korea, Rep.",2023,Export,6,1475.313
H6,SGP,65,Singapore,KOR,"Korea, Rep.",2023,Import,5,1063.016
H6,SGP,65,Singapore,MYS,Malaysia,2022,Export,6,4301.098
H6,SGP,65,Singapore,MYS,Malaysia,2022,Import,5,40127.489
H6,SGP,65,Singapore,MYS,Malaysia,2023,Export,6,4371.671
H6,SGP,65,Singapore,MYS,Malaysia,2023,Import,5,37868.72
H6,SGP,65,Singapore,SAU,Saudi Arabia,2022,Export,6,57.001
H6,SGP,65,Singapore,SAU,Saudi Arabia,2023,Export,6,67.714
H6,SGP,65,Singapore,THA,Thailand,2022,Export,6,1998.981
H6,SGP,65,Singapore,THA,Thailand,2022,Import,5,997.831
H6,SGP,65,Singapore,THA,Thailand,2023,Export,6,2937.036
H6,SGP,65,Singapore,THA,Thailand,2023,Import,5,628.244
H6,SGP,65,Singapore,USA,United States,2022,Export,6,3525.986
H6,SGP,65,Singapore,USA,United States,2022,Import,5,2617.167
H6,SGP,65,Singapore,USA,United States,2023,Export,6,800.032
H6,SGP,65,Singapore,USA,United States,2023,Import,5,2841.083
H6,SGP,66,Singapore,CHN,China,2022,Export,6,2.841
H6,SGP,66,Singapore,CHN,China,2022,Import,5,7376.844
H6,SGP,66,Singapore,CHN,China,2023,Export,6,18.649
H6,SGP,66,Singapore,CHN,China,2023,Import,5,9084.006
H6,SGP,66,Singapore,HKG,"Hong Kong, China",2022,Export,6,159.403
H6,SGP,66,Singapore,HKG,"Hong Kong, China",2022,Import,5,37.448
H6,SGP,66,Singapore,HKG,"Hong Kong, China",2023,Export,6,39.572
H6,SGP,66,Singapore,HKG,"Hong Kong, China",2023,Import,5,74.057
H6,SGP,66,Singapore,IDN,Indonesia,2022,Export,6,157.528
H6,SGP,66,Singapore,IDN,Indonesia,2022,Import,5,4
H6,SGP,66,Singapore,IDN,Indonesia,2023,Export,6,177.72
H6,SGP,66,Singapore,IDN,Indonesia,2023,Import,5,2.995
H6,SGP,66,Singapore,JPN,Japan,2022,Export,6,39.495
H6,SGP,66,Singapore,JPN,Japan,2022,Import,5,342.958
H6,SGP,66,Singapore,JPN,Japan,2023,Export,6,17.14
H6,SGP,66,Singapore,JPN,Japan,2023,Import,5,124.593
H6,SGP,66,Singapore,KOR,"Korea, Rep.",2022,Export,6,1.205
H6,SGP,66,Singapore,KOR,"Korea, Rep.",2022,Import,5,27.301
H6,SGP,66,Singapore,KOR,"Korea, Rep.",2023,Export,6,11.533
H6,SGP,66,Singapore,KOR,"Korea, Rep.",2023,Import,5,136.935
H6,SGP,66,Singapore,MYS,Malaysia,2022,Export,6,96.314
H6,SGP,66,Singapore,MYS,Malaysia,2022,Import,5,684.11
H6,SGP,66,Singapore,MYS,Malaysia,2023,Export,6,134.161
H6,SGP,66,Singapore,MYS,Malaysia,2023,Import,5,411.709
H6,SGP,66,Singapore,THA,Thailand,2022,Export,6,50.003
H6,SGP,66,Singapore,THA,Thailand,2022,Import,5,23.787
H6,SGP,66,Singapore,THA,Thailand,2023,Export,6,50.041
H6,SGP,66,Singapore,THA,Thailand,2023,Import,5,33.21
H6,SGP,66,Singapore,USA,United States,2022,Export,6,11.294
H6,SGP,66,Singapore,USA,United States,2022,Import,5,106.919
H6,SGP,66,Singapore,USA,United States,2023,Export,6,5.804
H6,SGP,66,Singapore,USA,United States,2023,Import,5,250.957
H6,SGP,67,Singapore,CHN,China,2022,Export,6,280.916
H6,SGP,67,Singapore,CHN,China,2022,Import,5,6866.371
H6,SGP,67,Singapore,CHN,China,2023,Export,6,125.201
H6,SGP,67,Singapore,CHN,China,2023,Import,5,6259.712
H6,SGP,67,Singapore,HKG,"Hong Kong, China",2022,Export,6,27.107
H6,SGP,67,Singapore,HKG,"Hong Kong, China",2022,Import,5,128.778
H6,SGP,67,Singapore,HKG,"Hong Kong, China",2023,Export,6,122.003
H6,SGP,67,Singapore,HKG,"Hong Kong, China",2023,Import,5,22.268
H6,SGP,67,Singapore,IDN,Indonesia,2022,Export,6,1228.205
H6,SGP,67,Singapore,IDN,Indonesia,2022,Import,5,331.565
H6,SGP,67,Singapore,IDN,Indonesia,2023,Export,6,1388.803
H6,SGP,67,Singapore,IDN,Indonesia,2023,Import,5,308.55
