reporteriso3,hs6,partneriso3,mfn,prf,PTA,hs2,sector,broad_sectors,pfm,reporter_region,reporter_dev,reporter_wbgroup,partner_region,partner_dev,partner_wbgroup
THA,848020,SGP,5.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,620442,SGP,30.000002,0.0,1,62,50-63  Textiles,Manufacturing,30.000002,EAS,South,Upper middle income,EAS,North,High income
THA,110100,SGP,5.0,0.0,1,11,06-15  Vegetable Products,Agriculture,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,110811,SGP,5.0,0.0,1,11,06-15  Vegetable Products,Agriculture,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,120242,SGP,30.000002,0.0,1,12,06-15  Vegetable Products,Agriculture,30.000002,EAS,South,Upper middle income,EAS,North,High income
THA,120740,SGP,35.000004,0.0,1,12,06-15  Vegetable Products,Agriculture,35.000004,EAS,South,Upper middle income,EAS,North,High income
THA,140120,SGP,0.0,0.0,1,14,06-15  Vegetable Products,Agriculture,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,151550,SGP,27.000002,0.0,1,15,06-15  Vegetable Products,Agriculture,27.000002,EAS,South,Upper middle income,EAS,North,High income
THA,391732,SGP,5.0,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,750712,SGP,0.0,0.0,1,75,72-83  Metals ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,160100,SGP,30.000002,0.0,1,16,16-24  Foodstuffs,Agriculture,30.000002,EAS,South,Upper middle income,EAS,North,High income
THA,160249,SGP,30.000002,0.0,1,16,16-24  Foodstuffs,Agriculture,30.000002,EAS,South,Upper middle income,EAS,North,High income
THA,160411,SGP,20.0,0.0,1,16,16-24  Foodstuffs,Agriculture,20.0,EAS,South,Upper middle income,EAS,North,High income
THA,170219,SGP,10.0,0.0,1,17,16-24  Foodstuffs,Agriculture,10.0,EAS,South,Upper middle income,EAS,North,High income
THA,170250,SGP,20.0,0.0,1,17,16-24  Foodstuffs,Agriculture,20.0,EAS,South,Upper middle income,EAS,North,High income
THA,190110,SGP,20.0,0.0,1,19,16-24  Foodstuffs,Agriculture,20.0,EAS,South,Upper middle income,EAS,North,High income
THA,190230,SGP,30.000002,0.0,1,19,16-24  Foodstuffs,Agriculture,30.000002,EAS,South,Upper middle income,EAS,North,High income
THA,190531,SGP,20.0,0.0,1,19,16-24  Foodstuffs,Agriculture,20.0,EAS,South,Upper middle income,EAS,North,High income
SAU,730590,SGP,5.0,5.0,1,73,72-83  Metals ,Manufacturing,0.0,MEA,South,High income,EAS,North,High income
THA,200599,SGP,33.193027,0.0,1,20,16-24  Foodstuffs,Agriculture,33.193027,EAS,South,Upper middle income,EAS,North,High income
THA,850750,SGP,10.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
THA,200899,SGP,41.137833,0.0,1,20,16-24  Foodstuffs,Agriculture,41.137833,EAS,South,Upper middle income,EAS,North,High income
THA,845910,SGP,0.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,180400,SGP,5.0,0.0,1,18,16-24  Foodstuffs,Agriculture,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,210500,SGP,30.000002,0.0,1,21,16-24  Foodstuffs,Agriculture,30.000002,EAS,South,Upper middle income,EAS,North,High income
THA,681510,SGP,0.0,0.0,1,68,68-71  Stone / Glass ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,220110,SGP,2.3689189,0.0,1,22,16-24  Foodstuffs,Agriculture,2.3689189,EAS,South,Upper middle income,EAS,North,High income
THA,630630,SGP,30.000002,0.0,1,63,50-63  Textiles,Manufacturing,30.000002,EAS,South,Upper middle income,EAS,North,High income
THA,220600,SGP,60.000004,0.0,1,22,16-24  Foodstuffs,Agriculture,60.000004,EAS,South,Upper middle income,EAS,North,High income
THA,220840,SGP,60.000004,0.0,1,22,16-24  Foodstuffs,Agriculture,60.000004,EAS,South,Upper middle income,EAS,North,High income
THA,240210,SGP,60.000004,0.0,1,24,16-24  Foodstuffs,Agriculture,60.000004,EAS,South,Upper middle income,EAS,North,High income
THA,390410,SGP,5.0,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,390422,SGP,5.0,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,252210,SGP,0.0,0.0,1,25,25-27  Mineral Products ,Natural Resources,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,270730,SGP,0.0,0.0,1,27,25-27  Mineral Products ,Natural Resources,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,270799,SGP,0.0,0.0,1,27,25-27  Mineral Products ,Natural Resources,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,271012,SGP,5.0150399,0.0,1,27,25-27  Mineral Products ,Natural Resources,5.0150399,EAS,South,Upper middle income,EAS,North,High income
THA,271129,SGP,7.7999997e-05,0.0,1,27,25-27  Mineral Products ,Natural Resources,7.7999997e-05,EAS,South,Upper middle income,EAS,North,High income
THA,271290,SGP,5.0,0.0,1,27,25-27  Mineral Products ,Natural Resources,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,40690,SGP,30.000002,0.0,1,4,01-05  Animal & Animal Products,Agriculture,30.000002,EAS,South,Upper middle income,EAS,North,High income
THA,580710,SGP,10.0,0.0,1,58,50-63  Textiles,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
THA,281000,SGP,0.0,0.0,1,28,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,281420,SGP,0.0,0.0,1,28,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,281512,SGP,5.0,0.0,1,28,28-38  Chemicals & Allied Industries ,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,282751,SGP,0.0,0.0,1,28,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,283324,SGP,0.0,0.0,1,28,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,880320,SGP,0.0,0.0,1,88,86-89  Transportation ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,283526,SGP,0.0,0.0,1,28,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,700312,SGP,5.0,0.0,1,70,68-71  Stone / Glass ,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,290123,SGP,0.0,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,290243,SGP,0.0,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,391239,SGP,0.0,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,290539,SGP,0.0,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,290619,SGP,0.0,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,240220,SGP,60.000004,0.0,1,24,16-24  Foodstuffs,Agriculture,60.000004,EAS,South,Upper middle income,EAS,North,High income
SAU,701349,SGP,5.0,0.0,1,70,68-71  Stone / Glass ,Manufacturing,5.0,MEA,South,High income,EAS,North,High income
THA,291413,SGP,0.0,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,291439,SGP,0.0,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,291450,SGP,0.0,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,291511,SGP,0.0,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,961800,SGP,20.0,0.0,1,96,90-97  Miscellaneous,Manufacturing,20.0,EAS,South,Upper middle income,EAS,North,High income
THA,640590,SGP,30.000002,0.0,1,64,64-67  Footwear / Headgear,Manufacturing,30.000002,EAS,South,Upper middle income,EAS,North,High income
THA,291821,SGP,0.0,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,40410,SGP,30.000002,0.0,1,4,01-05  Animal & Animal Products,Agriculture,30.000002,EAS,South,Upper middle income,EAS,North,High income
THA,292241,SGP,0.0,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,281119,SGP,0.0,0.0,1,28,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,293299,SGP,0.0,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,293331,SGP,1.0,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,1.0,EAS,South,Upper middle income,EAS,North,High income
THA,293359,SGP,0.0,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,293627,SGP,0.0,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,300220,SGP,0.0,0.0,1,30,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,300230,SGP,0.0,0.0,1,30,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,300510,SGP,10.0,0.0,1,30,28-38  Chemicals & Allied Industries ,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
THA,300650,SGP,10.0,0.0,1,30,28-38  Chemicals & Allied Industries ,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
THA,310540,SGP,5.0,0.0,1,31,28-38  Chemicals & Allied Industries ,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,320412,SGP,5.0,0.0,1,32,28-38  Chemicals & Allied Industries ,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,220421,SGP,57.600002,0.0,1,22,16-24  Foodstuffs,Agriculture,57.600002,EAS,South,Upper middle income,EAS,North,High income
THA,841583,SGP,5.5,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,5.5,EAS,South,Upper middle income,EAS,North,High income
THA,320420,SGP,0.0,0.0,1,32,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,320619,SGP,5.0,0.0,1,32,28-38  Chemicals & Allied Industries ,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,320642,SGP,5.0,0.0,1,32,28-38  Chemicals & Allied Industries ,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,320649,SGP,0.0,0.0,1,32,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,321000,SGP,10.0,0.0,1,32,28-38  Chemicals & Allied Industries ,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
THA,851761,SGP,0.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,321590,SGP,0.0,0.0,1,32,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,401011,SGP,10.0,0.0,1,40,39-40  Plastics / Rubbers,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
THA,701959,SGP,5.0,0.0,1,70,68-71  Stone / Glass ,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,340130,SGP,10.0,0.0,1,34,28-38  Chemicals & Allied Industries ,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
THA,340212,SGP,2.5,0.0,1,34,28-38  Chemicals & Allied Industries ,Manufacturing,2.5,EAS,South,Upper middle income,EAS,North,High income
THA,391731,SGP,5.0,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,321519,SGP,0.0,0.0,1,32,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,340510,SGP,10.0,0.0,1,34,28-38  Chemicals & Allied Industries ,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
THA,481730,SGP,10.0,0.0,1,48,44-49  Wood & Wood Products,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
THA,340530,SGP,10.0,0.0,1,34,28-38  Chemicals & Allied Industries ,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
SAU,890400,SGP,0.0,0.0,1,89,86-89  Transportation ,Manufacturing,0.0,MEA,South,High income,EAS,North,High income
THA,350190,SGP,5.0,0.0,1,35,28-38  Chemicals & Allied Industries ,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,291619,SGP,0.0,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,482050,SGP,10.0,0.0,1,48,44-49  Wood & Wood Products,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
SAU,852359,SGP,0.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,0.0,MEA,South,High income,EAS,North,High income
THA,370590,SGP,0.0,0.0,1,37,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,690912,SGP,0.0,0.0,1,69,68-71  Stone / Glass ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,380210,SGP,5.0,0.0,1,38,28-38  Chemicals & Allied Industries ,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,721720,SGP,5.0,0.0,1,72,72-83  Metals ,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,382200,SGP,5.0,0.0,1,38,28-38  Chemicals & Allied Industries ,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,842649,SGP,5.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,382450,SGP,5.0,0.0,1,38,28-38  Chemicals & Allied Industries ,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,382590,SGP,5.0,0.0,1,38,28-38  Chemicals & Allied Industries ,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,390110,SGP,5.0,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,851220,SGP,10.0,0.0,1,85,84-85  Machinery / Electrical,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
THA,390421,SGP,5.0,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,760120,SGP,0.0,0.0,1,76,72-83  Metals ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,390530,SGP,0.0,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,390690,SGP,5.0,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,470790,SGP,0.0,0.0,1,47,44-49  Wood & Wood Products,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,760612,SGP,5.0,0.0,1,76,72-83  Metals ,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,390730,SGP,5.0,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,390750,SGP,5.0,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,390760,SGP,5.0,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,390810,SGP,5.0,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,390890,SGP,5.0,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,732310,SGP,20.0,0.0,1,73,72-83  Metals ,Manufacturing,20.0,EAS,South,Upper middle income,EAS,North,High income
THA,761090,SGP,10.0,0.0,1,76,72-83  Metals ,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
THA,391590,SGP,30.000002,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,30.000002,EAS,South,Upper middle income,EAS,North,High income
THA,391690,SGP,5.0,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,960860,SGP,5.0,0.0,1,96,90-97  Miscellaneous,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,392061,SGP,5.0,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,392210,SGP,30.000002,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,30.000002,EAS,South,Upper middle income,EAS,North,High income
THA,392290,SGP,30.000002,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,30.000002,EAS,South,Upper middle income,EAS,North,High income
THA,392330,SGP,10.0,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
THA,700510,SGP,2.5,0.0,1,70,68-71  Stone / Glass ,Manufacturing,2.5,EAS,South,Upper middle income,EAS,North,High income
THA,392620,SGP,10.0,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
THA,392630,SGP,10.0,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
THA,382479,SGP,5.0,0.0,1,38,28-38  Chemicals & Allied Industries ,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,400921,SGP,5.0,0.0,1,40,39-40  Plastics / Rubbers,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,401033,SGP,10.0,0.0,1,40,39-40  Plastics / Rubbers,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
THA,520790,SGP,5.0,0.0,1,52,50-63  Textiles,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,401035,SGP,10.0,0.0,1,40,39-40  Plastics / Rubbers,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
THA,401036,SGP,10.0,0.0,1,40,39-40  Plastics / Rubbers,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
THA,401192,SGP,10.0,0.0,1,40,39-40  Plastics / Rubbers,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
THA,401310,SGP,10.0,0.0,1,40,39-40  Plastics / Rubbers,Manufacturing,10.0,EAS,South,Upper middle income,EAS,North,High income
THA,292090,SGP,0.0,0.0,1,29,28-38  Chemicals & Allied Industries ,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,271019,SGP,5.6332932,0.0,1,27,25-27  Mineral Products ,Natural Resources,5.6332932,EAS,South,Upper middle income,EAS,North,High income
THA,391723,SGP,5.0,0.0,1,39,39-40  Plastics / Rubbers,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,410719,SGP,5.0,0.0,1,41,"41-43  Raw Hides, Skins, Leather, & Furs",Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,420100,SGP,30.000002,0.0,1,42,"41-43  Raw Hides, Skins, Leather, & Furs",Manufacturing,30.000002,EAS,South,Upper middle income,EAS,North,High income
THA,420212,SGP,30.000002,0.0,1,42,"41-43  Raw Hides, Skins, Leather, & Furs",Manufacturing,30.000002,EAS,South,Upper middle income,EAS,North,High income
THA,420219,SGP,25.0,0.0,1,42,"41-43  Raw Hides, Skins, Leather, & Furs",Manufacturing,25.0,EAS,South,Upper middle income,EAS,North,High income
THA,200811,SGP,30.000002,0.0,1,20,16-24  Foodstuffs,Agriculture,30.000002,EAS,South,Upper middle income,EAS,North,High income
THA,420229,SGP,30.000002,0.0,1,42,"41-43  Raw Hides, Skins, Leather, & Furs",Manufacturing,30.000002,EAS,South,Upper middle income,EAS,North,High income
THA,540794,SGP,5.0,0.0,1,54,50-63  Textiles,Manufacturing,5.0,EAS,South,Upper middle income,EAS,North,High income
THA,847981,SGP,0.0,0.0,1,84,84-85  Machinery / Electrical,Manufacturing,0.0,EAS,South,Upper middle income,EAS,North,High income
THA,420340,SGP,30.000002,0.0,1,42,"41-43  Raw Hides, Skins, Leather, & Furs",Manufacturing,30.000002,EAS,South,Upper middle income,EAS,North,High income
