ReporterName,PartnerName,ProductCode,Year,TradeValue in 1000 USD_Export,TradeValue in 1000 USD_Import,Total_Trade,HS Code,4 digit categories,Product descriptions
Singapore,China,62,2023,6526.289,251727.196,258253.485,62.0,6201 - 6217,"Articles of apparel and clothing accessories, not knitted or crocheted"
Singapore,China,70,2023,28076.188,162775.498,190851.686,70.0,7001 - 7020,Glass and glassware
Singapore,Indonesia,2,2023,61680.965,939.729,62620.693999999996,2.0,0201 - 0210,Meat and edible meat offal
Singapore,China,69,2023,4960.908,145593.225,150554.133,69.0,6901 - 6914,Ceramic products
Singapore,Indonesia,3,2023,15662.431,94595.362,110257.79299999999,3.0,0301 - 0307,"Fish and crustaceans, molluscs and other aquatic invertebrates"
Singapore,China,68,2023,11015.395,104146.847,115162.242,68.0,6801 - 6815,"Articles of stone, plaster, cement, asbestos, mica or similar materials"
Singapore,Indonesia,4,2023,3384.703,65594.394,68979.097,4.0,0401 - 0410,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"
Singapore,China,67,2023,125.201,6259.712,6384.9130000000005,67.0,6701 - 6704,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair
Singapore,Indonesia,5,2023,454.241,4626.272,5080.513,5.0,0501 - 0511,"Products of animal origin, not elsewhere specified or included"
Singapore,Indonesia,6,2023,97.32,1846.28,1943.6,6.0,0601 - 0604,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage"
Singapore,China,66,2023,18.649,9084.006,9102.654999999999,66.0,6601 - 6603,"Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof"
Singapore,Indonesia,7,2023,10590.431,19914.579,30505.010000000002,7.0,0701 - 0714,Edible vegetables and certain roots and tubers
Singapore,China,65,2023,645.294,23775.763,24421.057,65.0,6501 - 6507,Headgear and parts thereof
Singapore,Indonesia,8,2023,19455.242,34244.71,53699.952,8.0,0801 - 0814,Edible fruit and nuts; peel of citrus fruit or melons
Singapore,China,64,2023,3583.041,257422.214,261005.255,64.0,6401 - 6406,"Footwear, gaiters and the like; parts of such articles"
Singapore,Indonesia,9,2023,57306.738,30236.67,87543.408,9.0,0901 - 0910,"Coffee, tea, mate and spices"
Singapore,Indonesia,10,2023,78245.612,359.06,78604.67199999999,10.0,1001 - 1008,Cereals
Singapore,China,63,2023,16876.897,118294.04,135170.937,63.0,6301 - 6310,Other made up textile articles; sets; worn clothing and worn textile articles; rags
Singapore,Indonesia,11,2023,10740.526,12757.698,23498.224000000002,11.0,1101 - 1109,Products of the milling industry; malt; starches; inulin; wheat gluten
Singapore,Indonesia,12,2023,5008.372,27339.972,32348.344,12.0,1201 - 1214,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants ; straw and fodder"
Singapore,China,61,2023,11668.339,340469.873,352138.212,61.0,6101 - 6117,"Articles of apparel and clothing accessories, knitted or crocheted"
Singapore,Indonesia,13,2023,6262.185,2576.607,8838.792000000001,13.0,1301 - 1302,"Lac; gums, resins and other vegetable saps and extracts"
Singapore,Indonesia,14,2023,2.177,19997.119,19999.296,14.0,1401 - 1404,Vegetable plaiting materials; vegetable products not elsewhere specified or included
Singapore,Indonesia,1,2023,30.368,2112.038,2142.406,1.0,0101 - 0106,Live animals
Singapore,"Hong Kong, China",99,2023,3775079.379,13317.733,3788397.112,,,
Singapore,China,82,2023,51565.976,152768.112,204334.088,82.0,8201 - 8215,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal"
Singapore,China,71,2023,4858616.563,372702.971,5231319.534,71.0,7101 - 7118,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin"
Singapore,China,81,2023,56327.837,101774.903,158102.74,81.0,8101 - 8113,Other base metals; cermets; articles thereof
Singapore,"Hong Kong, China",85,2023,34692215.19,335640.083,35027855.272999994,85.0,8501 - 8548,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles"
Singapore,China,80,2023,22175.602,17037.44,39213.042,80.0,8001 - 8007,Tin and articles thereof
Singapore,"Hong Kong, China",86,2023,516.268,160.195,676.463,86.0,8601 - 8609,"Railway or tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"
Singapore,"Hong Kong, China",87,2023,180506.532,22169.853,202676.385,87.0,8701 - 8716,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof"
Singapore,China,79,2023,40992.129,5505.242,46497.371,79.0,7901 - 7907,Zinc and articles thereof
Singapore,"Hong Kong, China",88,2023,271496.447,12408.228,283904.675,88.0,8801 - 8805,"Aircraft, spacecraft, and parts thereof"
Singapore,China,78,2023,56.245,93853.554,93909.799,78.0,7801 - 7806,Lead and articles thereof
Singapore,"Hong Kong, China",89,2023,552.597,15.323,567.92,89.0,8901 - 8908,"Ships, boats and floating structures"
Singapore,China,76,2023,79457.764,498762.932,578220.696,76.0,7601 - 7616,Aluminium and articles thereof
Singapore,"Hong Kong, China",90,2023,455687.008,33665.07,489352.078,90.0,9001 - 9033,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof"
Singapore,"Hong Kong, China",91,2023,452390.14,28147.926,480538.066,91.0,9101 - 9114,Clocks and watches and parts thereof
Singapore,China,75,2023,69801.334,105000.896,174802.22999999998,75.0,7501 - 7508,Nickel and articles thereof
Singapore,"Hong Kong, China",92,2023,1054.535,41.252,1095.787,92.0,9201 - 9209,Musical instruments; parts and accessories of such articles
Singapore,China,74,2023,344867.302,342939.098,687806.4,74.0,7401 - 7419,Copper and articles thereof
Singapore,"Hong Kong, China",94,2023,9135.74,4547.886,13683.626,94.0,9401 - 9406,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings"
Singapore,China,73,2023,104790.292,1186383.041,1291173.3329999999,73.0,7301 - 7326,Articles of iron or steel
Singapore,"Hong Kong, China",95,2023,41469.025,7130.974,48599.999,95.0,9501 - 9508,"Toys, games and sports requisites; parts and accessories thereof"
Singapore,"Hong Kong, China",96,2023,8077.069,2635.772,10712.841,96.0,9601 - 9618,Miscellaneous manufactured articles
Singapore,China,72,2023,102060.454,634061.14,736121.594,72.0,7201 - 7229,Iron and steel
Singapore,"Hong Kong, China",97,2023,334728.911,158915.437,493644.348,97.0,9701 - 9706,"Works of art, collectors' pieces, and antiques"
Singapore,China,60,2023,39.841,10869.626,10909.467,60.0,6001 - 6006,Knitted or crocheted fabrics
Singapore,Indonesia,15,2023,28302.523,247039.528,275342.051,15.0,1501 - 1522,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes
Singapore,China,59,2023,7229.086,25107.491,32336.577,59.0,5901 - 5911,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use"
Singapore,Indonesia,16,2023,12416.912,8520.334,20937.246,16.0,1601 - 1605,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates"
Singapore,Indonesia,30,2023,80779.557,26223.734,107003.291,30.0,3001 - 3006,Pharmaceutical products
Singapore,Indonesia,31,2023,3836.314,173.411,4009.725,31.0,3101 - 3105,Fertilisers
Singapore,China,47,2023,312575.355,324.342,312899.697,47.0,4701 - 4707,Pulp of wood or of other fibrous cellulosic material; waste and scrap of paper or paperboard
Singapore,Indonesia,32,2023,117195.819,102517.531,219713.35,32.0,3201 - 3215,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks"
Singapore,China,46,2023,11.625,2728.919,2740.544,46.0,4601 - 4602,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork"
Singapore,Indonesia,33,2023,563075.537,74321.755,637397.292,33.0,3301 - 3307,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"
Singapore,China,45,2023,1.442,784.642,786.0840000000001,45.0,4501 - 4504,Cork and articles of cork
Singapore,Indonesia,34,2023,102653.615,55853.499,158507.114,34.0,3401 - 3407,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, ""dental waxes"" and dental preparations with a basis of plaster"
Singapore,Indonesia,35,2023,46061.378,3874.704,49936.081999999995,35.0,3501 - 3507,Albuminoidal substances; modified starches; glues; enzymes
Singapore,China,44,2023,1426.093,117823.216,119249.309,44.0,4401 - 4421,Wood and articles of wood; wood charcoal
Singapore,Indonesia,36,2023,579.516,58.232,637.7479999999999,36.0,3601 - 3606,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations
Singapore,China,43,2023,54.486,4095.663,4150.149,43.0,4301 - 4304,Furskins and artificial fur; manufactures thereof
Singapore,Indonesia,37,2023,16458.22,686.557,17144.777000000002,37.0,3701 - 3707,Photographic or cinematographic goods
Singapore,China,42,2023,23207.114,291875.006,315082.12,42.0,4201 - 4206,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"
Singapore,Indonesia,38,2023,440925.167,164374.445,605299.612,38.0,3801 - 3825,Miscellaneous chemical products
Singapore,Indonesia,39,2023,1389844.733,125126.157,1514970.8900000001,39.0,3901 - 3926,Plastics and articles thereof
Singapore,China,41,2023,7074.824,248.773,7323.597,41.0,4101 - 4115,Raw hides and skins (other than furskins) and leather
Singapore,Indonesia,40,2023,205727.097,77362.667,283089.764,40.0,4001 - 4017,Rubber and articles thereof
Singapore,China,40,2023,329577.92,146659.777,476237.697,40.0,4001 - 4017,Rubber and articles thereof
Singapore,Indonesia,41,2023,1400.749,9744.558,11145.307,41.0,4101 - 4115,Raw hides and skins (other than furskins) and leather
Singapore,China,39,2023,4080469.16,883925.745,4964394.905,39.0,3901 - 3926,Plastics and articles thereof
Singapore,China,48,2023,20044.351,278110.815,298155.166,48.0,4801 - 4823,"Paper and paperboard; articles of paper pulp, of paper or of paperboard"
Singapore,Indonesia,29,2023,1066803.589,68193.135,1134996.724,29.0,2901 - 2942,Organic chemicals
Singapore,China,49,2023,40895.936,74478.508,115374.444,49.0,4901 - 4911,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"
Singapore,Indonesia,22,2023,79981.96,14862.237,94844.197,22.0,2201 - 2209,"Beverages, spirits and vinegar"
Singapore,China,58,2023,957.785,12484.243,13442.028,58.0,5801 - 5811,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery
Singapore,Indonesia,17,2023,16255.205,8716.175,24971.379999999997,17.0,1701 - 1704,Sugars and sugar confectionery
Singapore,Indonesia,18,2023,58833.356,45710.748,104544.10399999999,18.0,1801 - 1806,Cocoa and cocoa preparations
Singapore,China,57,2023,165.212,25860.784,26025.996,57.0,5701 - 5705,Carpets and other textile floor coverings
Singapore,Indonesia,19,2023,73315.332,31227.571,104542.90299999999,19.0,1901 - 1905,"Preparations of cereals, flour, starch or milk; pastrycooks' products"
Singapore,China,56,2023,858.582,27495.589,28354.171,56.0,5601 - 5609,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof"
Singapore,Indonesia,20,2023,9051.839,30765.081,39816.92,20.0,2001 - 2009,"Preparations of vegetables, fruit, nuts or other parts of plants"
Singapore,China,55,2023,1267.025,6567.877,7834.902,55.0,5501 - 5516,Man-made staple fibres
Singapore,Indonesia,21,2023,180834.603,190487.943,371322.546,21.0,2101 - 2106,Miscellaneous edible preparations
Singapore,China,54,2023,40158.858,9143.069,49301.926999999996,54.0,5401 - 5408,"Sewing thread of man-made filaments, whether or not put up for retail sale"
Singapore,Indonesia,28,2023,50793.007,32925.429,83718.43599999999,28.0,2801 - 2853,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes"
Singapore,Indonesia,23,2023,55696.458,34796.354,90492.812,23.0,2301 - 2309,Residues and waste from the food industries; prepared animal fodder
Singapore,China,53,2023,7.148,392.644,399.79200000000003,53.0,5301 - 5311,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn
Singapore,Indonesia,24,2023,86359.441,255940.539,342299.98,24.0,2401 - 2403,Tobacco and manufactured tobacco substitutes
Singapore,China,52,2023,48.136,2894.76,2942.896,52.0,5201 - 5212,Cotton
Singapore,Indonesia,25,2023,14368.505,78763.736,93132.24100000001,25.0,2501 - 2530,"Salt; sulphur; earths and stone; plastering materials, lime and cement"
Singapore,China,51,2023,5.591,2197.632,2203.223,51.0,5101 - 5113,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric"
Singapore,Indonesia,26,2023,1104.564,3300.837,4405.401,26.0,2601 - 2621,"Ores, slag and ash"
Singapore,Indonesia,27,2023,10109034.69,3876675.873,13985710.563,27.0,2701 - 2715,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"
Singapore,China,50,2023,39.807,599.403,639.21,50.0,5001 - 5007,Silk
Singapore,"Hong Kong, China",84,2023,4092009.531,146720.422,4238729.953,84.0,8401 - 8487,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof"
Singapore,"Hong Kong, China",83,2023,9140.214,2082.295,11222.509,83.0,8301 - 8311,Miscellaneous articles of base metal
Singapore,Indonesia,43,2023,4679.712,5.78,4685.492,43.0,4301 - 4304,Furskins and artificial fur; manufactures thereof
Singapore,"Hong Kong, China",16,2023,6883.941,1267.839,8151.78,16.0,1601 - 1605,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates"
Singapore,"Hong Kong, China",15,2023,3038.531,450.3,3488.831,15.0,1501 - 1522,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes
Singapore,"Hong Kong, China",42,2023,34754.727,10544.404,45299.131,42.0,4201 - 4206,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"
Singapore,"Hong Kong, China",14,2023,64.099,0.034,64.13300000000001,14.0,1401 - 1404,Vegetable plaiting materials; vegetable products not elsewhere specified or included
Singapore,"Hong Kong, China",43,2023,677.045,851.566,1528.6109999999999,43.0,4301 - 4304,Furskins and artificial fur; manufactures thereof
Singapore,"Hong Kong, China",13,2023,624.743,15.885,640.628,13.0,1301 - 1302,"Lac; gums, resins and other vegetable saps and extracts"
Singapore,"Hong Kong, China",44,2023,588.697,819.686,1408.383,44.0,4401 - 4421,Wood and articles of wood; wood charcoal
Singapore,"Hong Kong, China",45,2023,0.181,1.058,1.239,45.0,4501 - 4504,Cork and articles of cork
Singapore,"Hong Kong, China",12,2023,1802.292,4691.547,6493.839,12.0,1201 - 1214,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants ; straw and fodder"
Singapore,"Hong Kong, China",46,2023,58.336,22.874,81.21,46.0,4601 - 4602,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork"
Singapore,"Hong Kong, China",11,2023,2404.103,1038.081,3442.184,11.0,1101 - 1109,Products of the milling industry; malt; starches; inulin; wheat gluten
